2022-12-27 15:32:29.6758 | DEBUG | Registered model binder providers, in the following order: Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BinderTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ServicesModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BodyModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.HeaderModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FloatingPointTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.EnumTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DateTimeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CancellationTokenModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ByteArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormFileModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormCollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.KeyValuePairModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DictionaryModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ComplexObjectModelBinderProvider
2022-12-27 15:32:31.0539 | DEBUG | No candidates found for the request path '/swagger/v1/swagger.json'
2022-12-27 15:32:31.0539 | DEBUG | Request did not match any endpoints
2022-12-27 15:32:31.2741 | INFO | Request finished HTTP/1.1 GET http://localhost:63808/swagger/v1/swagger.json - - - 200 - application/json;charset=utf-8 220.1594ms
2022-12-27 15:32:46.0644 | INFO | Request starting HTTP/1.1 POST http://localhost:63808/api/File/AddFile multipart/form-data;+boundary=----WebKitFormBoundarymSyY7hMC84BmZysN 379
2022-12-27 15:32:46.0850 | DEBUG | 1 candidate(s) found for the request path '/api/File/AddFile'
2022-12-27 15:32:46.0850 | DEBUG | Endpoint 'InfoteksTest.Controllers.FileController.AddFile (InfoteksTest)' with route pattern 'api/File/AddFile' is valid for the request path '/api/File/AddFile'
2022-12-27 15:32:46.0850 | DEBUG | Request matched endpoint 'InfoteksTest.Controllers.FileController.AddFile (InfoteksTest)'
2022-12-27 15:32:46.0943 | DEBUG | Static files was skipped as the request already matched an endpoint.
2022-12-27 15:32:46.0943 | WARN | Failed to determine the https port for redirect.
2022-12-27 15:32:46.0943 | INFO | Executing endpoint 'InfoteksTest.Controllers.FileController.AddFile (InfoteksTest)'
2022-12-27 15:32:46.1505 | INFO | Route matched with {action = "AddFile", controller = "File"}. Executing controller action with signature System.Threading.Tasks.Task`1[System.String] AddFile(Microsoft.AspNetCore.Http.IFormFile) on controller InfoteksTest.Controllers.FileController (InfoteksTest).
2022-12-27 15:32:46.1505 | DEBUG | Execution plan of authorization filters (in the following order): None
2022-12-27 15:32:46.1558 | DEBUG | Execution plan of resource filters (in the following order): Microsoft.AspNetCore.Mvc.ConsumesAttribute
2022-12-27 15:32:46.1558 | DEBUG | Execution plan of action filters (in the following order): Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000), Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter (Order: -2000)
2022-12-27 15:32:46.1558 | DEBUG | Execution plan of exception filters (in the following order): None
2022-12-27 15:32:46.1558 | DEBUG | Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter (Order: -2000)
2022-12-27 15:32:46.1558 | DEBUG | Executing controller factory for controller InfoteksTest.Controllers.FileController (InfoteksTest)
2022-12-27 15:32:46.4530 | DEBUG | An 'IServiceProvider' was created for internal use by Entity Framework.
2022-12-27 15:32:46.5479 | DEBUG | Executed controller factory for controller InfoteksTest.Controllers.FileController (InfoteksTest)
2022-12-27 15:32:46.6149 | DEBUG | Attempting to bind parameter 'file' of type 'Microsoft.AspNetCore.Http.IFormFile' ...
2022-12-27 15:32:46.6149 | DEBUG | Attempting to bind parameter 'file' of type 'Microsoft.AspNetCore.Http.IFormFile' using the name 'file' in request data ...
2022-12-27 15:32:46.6149 | DEBUG | Done attempting to bind parameter 'file' of type 'Microsoft.AspNetCore.Http.IFormFile'.
2022-12-27 15:32:46.6149 | DEBUG | Done attempting to bind parameter 'file' of type 'Microsoft.AspNetCore.Http.IFormFile'.
2022-12-27 15:32:46.6149 | DEBUG | Attempting to validate the bound parameter 'file' of type 'Microsoft.AspNetCore.Http.IFormFile' ...
2022-12-27 15:32:46.6353 | DEBUG | Done attempting to validate the bound parameter 'file' of type 'Microsoft.AspNetCore.Http.IFormFile'.
2022-12-27 15:33:27.9703 | INFO | Input string was not in a correct format.
2022-12-27 15:33:27.9703 | DEBUG | List of registered output formatters, in the following order: Microsoft.AspNetCore.Mvc.Formatters.HttpNoContentOutputFormatter, Microsoft.AspNetCore.Mvc.Formatters.StringOutputFormatter, Microsoft.AspNetCore.Mvc.Formatters.StreamOutputFormatter, Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter
2022-12-27 15:33:27.9703 | DEBUG | Attempting to select an output formatter based on Accept header 'text/plain'.
2022-12-27 15:33:27.9703 | DEBUG | Selected output formatter 'Microsoft.AspNetCore.Mvc.Formatters.StringOutputFormatter' and content type 'text/plain' to write the response.
2022-12-27 15:33:27.9703 | INFO | Executing ObjectResult, writing value of type 'System.String'.
2022-12-27 15:33:27.9893 | INFO | Executed action InfoteksTest.Controllers.FileController.AddFile (InfoteksTest) in 41825.8146ms
2022-12-27 15:33:27.9893 | INFO | Executed endpoint 'InfoteksTest.Controllers.FileController.AddFile (InfoteksTest)'
2022-12-27 15:33:27.9893 | INFO | Request finished HTTP/1.1 POST http://localhost:63808/api/File/AddFile multipart/form-data;+boundary=----WebKitFormBoundarymSyY7hMC84BmZysN 379 - 200 - text/plain;+charset=utf-8 41932.9938ms
2022-12-27 15:36:57.3916 | DEBUG | Registered model binder providers, in the following order: Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BinderTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ServicesModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BodyModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.HeaderModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FloatingPointTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.EnumTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DateTimeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CancellationTokenModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ByteArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormFileModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormCollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.KeyValuePairModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DictionaryModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ComplexObjectModelBinderProvider
2022-12-27 15:36:57.5818 | DEBUG | Hosting starting
2022-12-27 15:36:57.7474 | DEBUG | Loaded hosting startup assembly InfoteksTest
2022-12-27 15:36:57.7474 | DEBUG | Loaded hosting startup assembly Microsoft.AspNetCore.Watch.BrowserRefresh
2022-12-27 15:36:57.7474 | DEBUG | Loaded hosting startup assembly Microsoft.WebTools.BrowserLink.Net
2022-12-27 15:36:57.7474 | INFO | Application started. Press Ctrl+C to shut down.
2022-12-27 15:36:57.7474 | INFO | Hosting environment: Development
2022-12-27 15:36:57.7474 | INFO | Content root path: C:\Users\Sfagnum\Documents\обучение\Программирование\C#\InfoTeKS\InfoteksTest\InfoteksTest\
2022-12-27 15:36:57.7474 | DEBUG | Hosting started
2022-12-27 15:36:57.8071 | INFO | Request starting HTTP/1.1 GET http://localhost:63808/swagger/index.html - -
2022-12-27 15:36:57.8803 | DEBUG | Wildcard detected, all requests with hosts will be allowed.
2022-12-27 15:36:57.9413 | DEBUG | No candidates found for the request path '/swagger/index.html'
2022-12-27 15:36:57.9413 | DEBUG | Request did not match any endpoints
2022-12-27 15:36:58.3247 | DEBUG | Response markup is scheduled to include browser refresh script injection.
2022-12-27 15:36:58.3874 | DEBUG | Response markup was updated to include browser refresh script injection.
2022-12-27 15:36:58.4010 | INFO | Request finished HTTP/1.1 GET http://localhost:63808/swagger/index.html - - - 200 - text/html;charset=utf-8 592.8944ms
2022-12-27 15:36:58.4975 | INFO | Request starting HTTP/1.1 GET http://localhost:63808/_framework/aspnetcore-browser-refresh.js - -
2022-12-27 15:36:58.4975 | INFO | Request starting HTTP/1.1 GET http://localhost:63808/_vs/browserLink - -
2022-12-27 15:36:58.5107 | INFO | Request finished HTTP/1.1 GET http://localhost:63808/_framework/aspnetcore-browser-refresh.js - - - 200 11994 application/javascript;+charset=utf-8 11.4491ms
2022-12-27 15:36:58.6239 | INFO | Request finished HTTP/1.1 GET http://localhost:63808/_vs/browserLink - - - 200 - text/javascript;+charset=UTF-8 126.3771ms
2022-12-27 15:36:58.7104 | INFO | Request starting HTTP/1.1 GET http://localhost:63808/swagger/v1/swagger.json - -
2022-12-27 15:36:58.7104 | DEBUG | No candidates found for the request path '/swagger/v1/swagger.json'
2022-12-27 15:36:58.7104 | DEBUG | Request did not match any endpoints
2022-12-27 15:36:58.9442 | INFO | Request finished HTTP/1.1 GET http://localhost:63808/swagger/v1/swagger.json - - - 200 - application/json;charset=utf-8 233.8353ms
2022-12-27 15:38:29.8441 | INFO | Request starting HTTP/1.1 POST http://localhost:63808/api/File/AddFile multipart/form-data;+boundary=----WebKitFormBoundaryOOARBrcuIIcN6qCC 379
2022-12-27 15:38:29.8441 | DEBUG | 1 candidate(s) found for the request path '/api/File/AddFile'
2022-12-27 15:38:29.8630 | DEBUG | Endpoint 'InfoteksTest.Controllers.FileController.AddFile (InfoteksTest)' with route pattern 'api/File/AddFile' is valid for the request path '/api/File/AddFile'
2022-12-27 15:38:29.8630 | DEBUG | Request matched endpoint 'InfoteksTest.Controllers.FileController.AddFile (InfoteksTest)'
2022-12-27 15:38:29.8630 | DEBUG | Static files was skipped as the request already matched an endpoint.
2022-12-27 15:38:29.8630 | WARN | Failed to determine the https port for redirect.
2022-12-27 15:38:29.8630 | INFO | Executing endpoint 'InfoteksTest.Controllers.FileController.AddFile (InfoteksTest)'
2022-12-27 15:38:29.9222 | INFO | Route matched with {action = "AddFile", controller = "File"}. Executing controller action with signature System.Threading.Tasks.Task`1[System.String] AddFile(Microsoft.AspNetCore.Http.IFormFile) on controller InfoteksTest.Controllers.FileController (InfoteksTest).
2022-12-27 15:38:29.9222 | DEBUG | Execution plan of authorization filters (in the following order): None
2022-12-27 15:38:29.9222 | DEBUG | Execution plan of resource filters (in the following order): Microsoft.AspNetCore.Mvc.ConsumesAttribute
2022-12-27 15:38:29.9222 | DEBUG | Execution plan of action filters (in the following order): Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000), Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter (Order: -2000)
2022-12-27 15:38:29.9222 | DEBUG | Execution plan of exception filters (in the following order): None
2022-12-27 15:38:29.9222 | DEBUG | Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter (Order: -2000)
2022-12-27 15:38:29.9222 | DEBUG | Executing controller factory for controller InfoteksTest.Controllers.FileController (InfoteksTest)
2022-12-27 15:38:30.2073 | DEBUG | An 'IServiceProvider' was created for internal use by Entity Framework.
2022-12-27 15:38:30.3042 | DEBUG | Executed controller factory for controller InfoteksTest.Controllers.FileController (InfoteksTest)
2022-12-27 15:38:30.3659 | DEBUG | Attempting to bind parameter 'file' of type 'Microsoft.AspNetCore.Http.IFormFile' ...
2022-12-27 15:38:30.3659 | DEBUG | Attempting to bind parameter 'file' of type 'Microsoft.AspNetCore.Http.IFormFile' using the name 'file' in request data ...
2022-12-27 15:38:30.3659 | DEBUG | Done attempting to bind parameter 'file' of type 'Microsoft.AspNetCore.Http.IFormFile'.
2022-12-27 15:38:30.3659 | DEBUG | Done attempting to bind parameter 'file' of type 'Microsoft.AspNetCore.Http.IFormFile'.
2022-12-27 15:38:30.3659 | DEBUG | Attempting to validate the bound parameter 'file' of type 'Microsoft.AspNetCore.Http.IFormFile' ...
2022-12-27 15:38:30.3843 | DEBUG | Done attempting to validate the bound parameter 'file' of type 'Microsoft.AspNetCore.Http.IFormFile'.
2022-12-27 15:38:30.6969 | INFO | Input string was not in a correct format.
2022-12-27 15:38:30.6969 | DEBUG | List of registered output formatters, in the following order: Microsoft.AspNetCore.Mvc.Formatters.HttpNoContentOutputFormatter, Microsoft.AspNetCore.Mvc.Formatters.StringOutputFormatter, Microsoft.AspNetCore.Mvc.Formatters.StreamOutputFormatter, Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonOutputFormatter
2022-12-27 15:38:30.7044 | DEBUG | Attempting to select an output formatter based on Accept header 'text/plain'.
2022-12-27 15:38:30.7044 | DEBUG | Selected output formatter 'Microsoft.AspNetCore.Mvc.Formatters.StringOutputFormatter' and content type 'text/plain' to write the response.
2022-12-27 15:38:30.7044 | INFO | Executing ObjectResult, writing value of type 'System.String'.
2022-12-27 15:38:30.7044 | INFO | Executed action InfoteksTest.Controllers.FileController.AddFile (InfoteksTest) in 779.386ms
2022-12-27 15:38:30.7044 | INFO | Executed endpoint 'InfoteksTest.Controllers.FileController.AddFile (InfoteksTest)'
2022-12-27 15:38:30.7219 | INFO | Request finished HTTP/1.1 POST http://localhost:63808/api/File/AddFile multipart/form-data;+boundary=----WebKitFormBoundaryOOARBrcuIIcN6qCC 379 - 200 - text/plain;+charset=utf-8 879.0013ms
2022-12-27 15:39:50.6500 | DEBUG | Registered model binder providers, in the following order: Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BinderTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ServicesModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BodyModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.HeaderModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FloatingPointTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.EnumTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DateTimeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CancellationTokenModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ByteArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormFileModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormCollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.KeyValuePairModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DictionaryModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ComplexObjectModelBinderProvider
2022-12-27 15:39:50.8610 | DEBUG | Hosting starting
2022-12-27 15:39:51.0526 | DEBUG | Loaded hosting startup assembly InfoteksTest
2022-12-27 15:39:51.0526 | DEBUG | Loaded hosting startup assembly Microsoft.AspNetCore.Watch.BrowserRefresh
2022-12-27 15:39:51.0526 | DEBUG | Loaded hosting startup assembly Microsoft.WebTools.BrowserLink.Net
2022-12-27 15:39:51.0526 | INFO | Application started. Press Ctrl+C to shut down.
2022-12-27 15:39:51.0526 | INFO | Hosting environment: Development
2022-12-27 15:39:51.0526 | INFO | Content root path: C:\Users\Sfagnum\Documents\обучение\Программирование\C#\InfoTeKS\InfoteksTest\InfoteksTest\
2022-12-27 15:39:51.0526 | DEBUG | Hosting started
2022-12-27 15:39:51.1298 | INFO | Request starting HTTP/1.1 GET http://localhost:63808/swagger/index.html - -
2022-12-27 15:39:51.2115 | DEBUG | Wildcard detected, all requests with hosts will be allowed.
2022-12-27 15:39:51.2755 | DEBUG | No candidates found for the request path '/swagger/index.html'
2022-12-27 15:39:51.2755 | DEBUG | Request did not match any endpoints
2022-12-27 15:39:51.7101 | DEBUG | Response markup is scheduled to include browser refresh script injection.
2022-12-27 15:39:51.7717 | DEBUG | Response markup was updated to include browser refresh script injection.
2022-12-27 15:39:51.8086 | INFO | Request finished HTTP/1.1 GET http://localhost:63808/swagger/index.html - - - 200 - text/html;charset=utf-8 671.6110ms
2022-12-27 15:39:51.8517 | INFO | Request starting HTTP/1.1 GET http://localhost:63808/_vs/browserLink - -
2022-12-27 15:39:51.8517 | INFO | Request starting HTTP/1.1 GET http://localhost:63808/_framework/aspnetcore-browser-refresh.js - -
2022-12-27 15:39:51.8647 | INFO | Request finished HTTP/1.1 GET http://localhost:63808/_framework/aspnetcore-browser-refresh.js - - - 200 11994 application/javascript;+charset=utf-8 10.0966ms
2022-12-27 15:39:51.9860 | INFO | Request finished HTTP/1.1 GET http://localhost:63808/_vs/browserLink - - - 200 - text/javascript;+charset=UTF-8 134.2691ms
2022-12-27 15:39:52.0792 | INFO | Request starting HTTP/1.1 GET http://localhost:63808/swagger/v1/swagger.json - -
2022-12-27 15:39:52.0792 | DEBUG | No candidates found for the request path '/swagger/v1/swagger.json'
2022-12-27 15:39:52.0792 | DEBUG | Request did not match any endpoints
2022-12-27 15:39:52.2893 | INFO | Request finished HTTP/1.1 GET http://localhost:63808/swagger/v1/swagger.json - - - 200 - application/json;charset=utf-8 210.0457ms
2022-12-27 15:40:58.7918 | INFO | Request starting HTTP/1.1 POST http://localhost:63808/api/File/AddFile multipart/form-data;+boundary=----WebKitFormBoundaryVpGlBMAI75gDIRJ8 379
2022-12-27 15:40:58.8073 | DEBUG | 1 candidate(s) found for the request path '/api/File/AddFile'
2022-12-27 15:40:58.8073 | DEBUG | Endpoint 'InfoteksTest.Controllers.FileController.AddFile (InfoteksTest)' with route pattern 'api/File/AddFile' is valid for the request path '/api/File/AddFile'
2022-12-27 15:40:58.8130 | DEBUG | Request matched endpoint 'InfoteksTest.Controllers.FileController.AddFile (InfoteksTest)'
2022-12-27 15:40:58.8130 | DEBUG | Static files was skipped as the request already matched an endpoint.
2022-12-27 15:40:58.8130 | WARN | Failed to determine the https port for redirect.
2022-12-27 15:40:58.8130 | INFO | Executing endpoint 'InfoteksTest.Controllers.FileController.AddFile (InfoteksTest)'
2022-12-27 15:40:58.8752 | INFO | Route matched with {action = "AddFile", controller = "File"}. Executing controller action with signature System.Threading.Tasks.Task`1[System.String] AddFile(Microsoft.AspNetCore.Http.IFormFile) on controller InfoteksTest.Controllers.FileController (InfoteksTest).
2022-12-27 15:40:58.8752 | DEBUG | Execution plan of authorization filters (in the following order): None
2022-12-27 15:40:58.8752 | DEBUG | Execution plan of resource filters (in the following order): Microsoft.AspNetCore.Mvc.ConsumesAttribute
2022-12-27 15:40:58.8752 | DEBUG | Execution plan of action filters (in the following order): Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000), Microsoft.AspNetCore.Mvc.Infrastructure.ModelStateInvalidFilter (Order: -2000)
2022-12-27 15:40:58.8752 | DEBUG | Execution plan of exception filters (in the following order): None
2022-12-27 15:40:58.8752 | DEBUG | Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.Infrastructure.ClientErrorResultFilter (Order: -2000)
2022-12-27 15:40:58.8752 | DEBUG | Executing controller factory for controller InfoteksTest.Controllers.FileController (InfoteksTest)
2022-12-27 15:40:59.1727 | DEBUG | An 'IServiceProvider' was created for internal use by Entity Framework.
2022-12-27 15:40:59.2748 | DEBUG | Executed controller factory for controller InfoteksTest.Controllers.FileController (InfoteksTest)
2022-12-27 15:40:59.3492 | DEBUG | Attempting to bind parameter 'file' of type 'Microsoft.AspNetCore.Http.IFormFile' ...
2022-12-27 15:40:59.3492 | DEBUG | Attempting to bind parameter 'file' of type 'Microsoft.AspNetCore.Http.IFormFile' using the name 'file' in request data ...
2022-12-27 15:40:59.3492 | DEBUG | Done attempting to bind parameter 'file' of type 'Microsoft.AspNetCore.Http.IFormFile'.
2022-12-27 15:40:59.3492 | DEBUG | Done attempting to bind parameter 'file' of type 'Microsoft.AspNetCore.Http.IFormFile'.
2022-12-27 15:40:59.3492 | DEBUG | Attempting to validate the bound parameter 'file' of type 'Microsoft.AspNetCore.Http.IFormFile' ...
2022-12-27 15:40:59.3671 | DEBUG | Done attempting to validate the bound parameter 'file' of type 'Microsoft.AspNetCore.Http.IFormFile'.
2022-12-27 15:42:25.5605 | DEBUG | Registered model binder providers, in the following order: Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BinderTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ServicesModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BodyModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.HeaderModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FloatingPointTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.EnumTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DateTimeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CancellationTokenModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ByteArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormFileModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormCollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.KeyValuePairModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DictionaryModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ComplexObjectModelBinderProvider
2022-12-27 15:42:25.7977 | DEBUG | Hosting starting
2022-12-27 15:42:25.9649 | DEBUG | Loaded hosting startup assembly InfoteksTest
2022-12-27 15:42:25.9649 | DEBUG | Loaded hosting startup assembly Microsoft.AspNetCore.Watch.BrowserRefresh
2022-12-27 15:42:25.9649 | DEBUG | Loaded hosting startup assembly Microsoft.WebTools.BrowserLink.Net
2022-12-27 15:42:25.9649 | INFO | Application started. Press Ctrl+C to shut down.
2022-12-27 15:42:25.9760 | INFO | Hosting environment: Development
2022-12-27 15:42:25.9760 | INFO | Content root path: C:\Users\Sfagnum\Documents\обучение\Программирование\C#\InfoTeKS\InfoteksTest\InfoteksTest\
2022-12-27 15:42:25.9760 | DEBUG | Hosting started
2022-12-27 15:42:26.0302 | INFO | Request starting HTTP/1.1 GET http://localhost:63808/swagger/index.html - -
2022-12-27 15:42:26.1022 | DEBUG | Wildcard detected, all requests with hosts will be allowed.
2022-12-27 15:42:26.1518 | DEBUG | No candidates found for the request path '/swagger/index.html'
2022-12-27 15:42:26.1518 | DEBUG | Request did not match any endpoints
